2016-01-01	#Hipster-friendly #McDonald’s Next puts #asparagus on #burgers http://nypost.com/2016/01/01/hipster-friendly-mcdonalds-next-puts-asparagus-on-burgers/…
2016-01-01	#HappyNewYear first meal of this year #McDonald's #whatResolution? 
2016-01-01	Which #Minecraft restaurant would you rather eat at? #McDonald's vs #BurgerKing? Vote at https://justrivals.com/s/22250
2016-01-01	How your brain "sees" a logo?#McDonald's Hamburgers.
2016-01-01	Love chillin watching old @ufc fights on @UFCFightPass #UFC189 #Lawler #McDonald
2016-01-01	About to chill with my babe. #doublequarterpounder #mcdonald's
2016-01-01	#Microeconomics and #McDonald’s - #Economy - Utne Reader http://utne.com/economy/microeconomics-and-mcdonalds-zm0z15wzdeh.aspx…
2016-01-01	And they don't serve sausage biscuits after 10:30?! #McDonald's #fail
2016-01-01	#McDonald's #Salmon River Uplands #Aldergrove http://foodpages.ca/mcdonalds-fraser-aldergrove.rate… Best McDonalds in
2016-01-01	New emails show #Emanuel City #Hall scramble on Laquan #McDonald #shooting - Jan 1 @ 9:57 AM ET http://pulpnews.com/c/i.php?id=1659849525…
2016-01-01	You're on the go and #McDonald's is the only breakfast option? Eat the #Egg McMuffin NOT the Steak, Egg and Cheese Bagel. Saves 370 calories
2016-01-01	#China’s #Homeless Find Shelter Under #McDonald’s Golden Arches http://flip.it/yyVlD
2016-01-01	#Tarzan #McDonald's Happy Meal Toys #Sound #Straws NIB Complete Set Lot of 3 http://ebay.com/itm/172048165994…
2016-01-01	Draw 4 2 Friends - Ponch & Potato - Fight 4 love #laduck #pierladuck #potato #mcdonald #boxe… https://instagram.com/p/__y4qYvDoB/
2016-01-01	#McDonald's is killing it start the year as your want to go on people #2016
2016-01-01	The people watching at this #McDonald's is the most entertaining, intriguing thing that also makes me fear for my safety. #newyearnewyou
2016-01-01	City Releases Emails on Laquan #McDonald #Shooting - Dec 31 @ 9:35 PM ET http://pulpnews.com/c/i.php?id=1659848754…
2016-01-01	#McDonald’s Releases “LOADED” The Social #Film http://flip.it/6fwn1
2016-01-01	Hub: 1 double with no ketchup, it's an allergy McD's: <hands out burger w/No Ketchup tag> It has ketchup. #McDonald's_fail #EpiPen risk
2016-01-01	World's Largest McDonald's Closing to Make Way for Even Larger McDonald's http://nwk.ee/A1ioD via @NewsweekEurope #mcdonald’s
2016-01-01	New emails show #Emanuel City #Hall scramble on #McDonald #shooting - Dec 31 @ 11:17 PM ET http://pulpnews.com/c/i.php?id=1659848961…
2016-01-01	Dang it's $2 up charge for OJ at #McDonald's...
2016-01-01	Laquan McDonald emails released by City of Chicago - WLS-TV http://bit.ly/1mnjbDD #Laquan #McDonald
2016-01-01	Nothing like a double cheeseburger on New year's day #McDonald's2016 #McDPartners
2016-01-01	The McDonald's Of The Future Opens In Hong Kong #mcdonald #au http://dailybrew.com/b/7238630
2016-01-01	The McDonald's of the future has opened in ... | read: http://goo.gl/2i5TO5 | #McDonald #HK #FastFood #retail
