2011-12-31	RT @FoxNews: Kelly Clarkson sees #Amazon sales soar after tweeting her praise for GOP hopeful Ron Paul http://fxn.ws/vlxHjK
2011-12-31	The Truth About Wicca and Witchcraft Finding Your True Power (Kindle Edition) newly tagged "electronics" http://bit.ly/usR8Iy 11 #amazon
2011-12-31	Cthulhu Invictus: A Sourcebook for Ancient Rome (Call of Cthulhu Horror… http://goo.gl/fb/07Cdy #book #amazon
2011-12-31	Some jerk has ripped off 39 of my recipes and put into an Amazon ebook. http://amazon.com/gp/product/B006QMP03S/ref=cm_cr_rev_prod_title… Now to file a complaint with #Amazon
2011-12-31	Not looking for a cozy mystery? Get one that hits like a trip-hammer of action, adventure and suspense. http://amazon.com/Castle-Cape-ebook/dp/B004HILXI4/ref=tmm_kin_title_0?ie=UTF8&m=AG56TWVU5XWC2… #Kindle #Amazon
2011-12-31	This white-knuckle thriller has a finale that delivers like a brick through a plate glass window! http://tinyurl.com/89dklhx #Kindle #Amazon #IAN1
2011-12-31	"I didn't want to put it down."~Review~SOLO~ #YA #fiction http://tinyurl.com/7krfdtp #kindle #YoungAdult #read #ebook #romance #amazon
2011-12-31	Thanks sweetie u rock RT @BlizzfulDayz24 I wrote a review on @simplyskyy new book "Crossroads" on #Amazon. Well damn, she does it again!!!!
2011-12-31	#Provoke: The global culture of #disruption is on sale for $10.99 for a limited time. #Amazon #disruption PLRT http://dld.bz/a9vfz
2011-12-31	#amazon #gadget A Room Nearby (Kindle Edition) newly tagged "kindle": A Room Nea... http://amzn.to/thDjFC #tech #technology
2011-12-31	#Amazon #Deals : Transcend 128MB Module - Lexmark Drucker - Optra T520/T522 - Optra T620, W820; Optra C710/C710n... http://amzn.to/uJ0HAD
2011-12-31	RT @sumanthvepa: #Scaling your #AWS usage. Nice. #amazon #cloud #saas | http://d8p.it/9Mj
2011-12-31	Sign up for my newsletter, get put in a draw for $150 #Amazon g/c. Yup, crazy I know. http://bit.ly/u5rY3I
2011-12-31	#amazon deals Hi-Capacity Auto/Air Adapter for: Compaq Presario X1041AP: Battery-Biz is a l... http://amzn.to/u7W8Df http://adf.ly/15qeT
2011-12-31	RT @LGBTPOV: Amazon Selling AIDS-Mocking 'Sissy' Calendar: 'Twelve Months of Sexual Confusion' #Amazon #Antigay http://bit.ly/tqgyKi
2011-12-31	Buy One Get One Free: Men's Jackson Denim http://amzn.to/vDi5vT #deals #amazon
