2010-01-04	Why can't #wellsfargo get it right? They are taking $ out of my account for our old no-longer-existing mortgage. Thanks for nothing.
2010-01-05	Maybe the #TeamiPhone App For #Wellsfargo can help @shethatone!
2010-01-06	#Wachovia #WellsFargo your service sucks as you abuse longtime corporate customers with a millions dollars in your bank
2010-01-06	My first blog post in a couple months- Protection Money http://trunc.it/4hynt #fraud #wellsfargo #identitytheft #businessethics
2010-01-07	My convo with a mortgage loan officer at #BankofAmerica has me questioning the info I was receiving at #WellsFargo. #Got to be more careful!
2010-01-07	#wellsfargo sandz step it up lol RT @s2xyd2va: WheN did BaNk oF America sTart cLosiN aT 5:00 p.m.??? Ughhh. . .I n (cont) http://tl.gd/1lnl1
2010-01-08	RT @i_b_BOOM: @the1stillusion are u all ready for 2night?? u can get your gift 2moro cuz thats when i get paid!! :) #WELLSFARGO
2010-01-08	#wellsfargo #huffingtonpost #mmflint Breaking News: Wells Repays TARP; Not So Fast. Campaign Launched http://tinyurl.com/ydet9l3
2010-01-08	Dear #wellsfargo, I would gladly pay a monthly fee under a 5 year contract if it meant I didn't have to pay your damn overdraft fees. #fb
2010-01-08	Judge dismisses Baltimore suit against Wells Fargo http://bit.ly/8tXInZ #WellsFargo #Business #Wells #Fargo #News
2010-01-08	#WellsFargo: "Due to hi call volume, can't assist you. Call back later." Then call disconnects.Can't take my call but can raise my rate.
2010-01-08	Latest #News headlines on Wells Fargo http://bit.ly/2GzBos #WellsFargo #Business
2010-01-08	#wellsfargo #huffingtonpost New Blog Post: DISCLOSE ALL DOCUMENTS OF WELLS FARGO’S PURCHASE OF WACHOVIA http://tinyurl.com/ye9osdy
2010-01-08	I really have to salute the #WellsFargo IT department for an excellent job on the web site. Usable, stable, reliable, perfect!
2010-01-09	@audiencemachine Thanks for the tip regarding #WellsFargo. Will do.
2010-01-09	now we're getting junk mail and free trial offers from my own BANK?! you've got to be kidding me #wellsfargo #fail-... http://bit.ly/4sPh2t
2010-01-09	just found the spending report tab on #wellsfargo dot com. such a helpful feature i've never taken advantage of!! nice.
2010-01-09	@WellsFargo screwed up the closing on the house, again, and because of them, we didn't close. The worst customer service ever. #WellsFargo
2010-01-09	now we're getting junk mail and free trial offers from my own BANK?! you've got to be kidding me #wellsfargo #fail
2010-01-11	#wellsfargo #mmflint #huffingtonpost Our Lawsuit: WELLS FARGO TO LOSE $25B TAX CREDIT FROM WACHOVIA PURCHASE http://tinyurl.com/ylmj35v
2010-01-12	Tired of mega-bank bailouts? Find a community bank to move your money to - moveyourmoney.info #wellsfargo #suckit
2010-01-12	This is how consumers respond these days. It's a harsh new world: http://bit.ly/885srx #wellsfargo #consumerprotest
2010-01-12	#WellsFargo - doubling of interest rates independent of customer history is bad decision & impacts individual customers. You lost me.
2010-01-13	#WellsFargo Short Pays? Here are the answers: http://ow.ly/T8tY
2010-01-13	@jay_badenhope Nice meeting u @ the #SFAMA event 2night. Sorry I didnt get to introduce u to @ritchmilby, another avid #wellsfargo employee.
2010-01-14	RT @paulkiel: my latest: http://bit.ly/6q1agV banks not playing by the rules in mod program #wellsfargo #chase #mortgage #realestate
2010-01-14	#FinancialCrisisInquiryCommission #wellsfargo #huffingtonpost #billmaher Stop The Abuse; Bill Maher http://tinyurl.com/ye5gxuk
2010-01-14	SUPER PO'd at #wellsfargo. This bank error of theirs is costing me money, time, and heartache. What a pain!!!
2010-01-14	What has your bank done? https://www.wellsfargo.com/press/2010/20100113_Haiti_Aid #Haiti #wellsfargo
2010-01-14	my latest: http://bit.ly/6q1agV - shows the banks not playing by the rules in mod program #wellsfargo #chase
2010-01-15	#WellsFargo Short Pays? Here are the answers: http://ow.ly/T8tY
2010-01-15	So irratated with sloppy customer service from my #wellsfargo branch, contemplating leaving after 20 yrs!
2010-01-16	How to negotiate a reduced payoff to #WellsFargo (short sale): http://ow.ly/TC1t
2010-01-16	#WellsFargo customer service just confirmed to me that we need to switch to a community bank, too bad used to love them.
2010-01-17	Its Saturday night nap time! At least if you still have a stupid cold and just had to deal with your stupid bank- it is. : p #Wellsfargo
2010-01-17	http://bit.ly/7ObdwD HuffPost - BILL MAHER: Stop the Abuse: It's Time to Break Up With Your Big Bank >> Done & Done! F U #wellsfargo !
2010-01-18	F'ing @wellsfargo mortgage. They weren't available Saturday afternoon when I call, but they call @ 8:05 on MLK DAY! #FAIL #Wellsfargo
2010-01-19	whoops, typo in my last tweet. Meant to say Merchant Disservices #wellsfargo
2010-01-19	Tomorrow is earnings day from #BankofAmerica, #WellsFargo, #Ebay, #Starbucks, and more. These will all impact the market.
2010-01-19	RT @paulkiel: See how awfully your bank is performing in the mortgage mod program http://bit.ly/6KPj6U #boa #chase #wellsfargo
2010-01-19	See how awfully your servicer is performing in the mortgage mod program http://bit.ly/6KPj6U #boa #chase #wellsfargo
2010-01-19	RT @ericuman: RT @paulkiel: See how awfully your bank is performing in the mortgage mod program http://bit.ly/6KPj6U #boa #chase #wellsfargo
2010-01-19	In the line at #wellsfargo and my phone went off... Beyonce. I r embarrassEd.
2010-01-19	Geez.. Thanks for the rejection letter #wellsfargo
2010-01-20	How to negotiate a reduced payoff to #WellsFargo (short sale): http://ow.ly/TC1t
2010-01-20	#wellsfargo customers still cannot make deposits at #wachovia branches. These corporate mergers benefit only themselves not customers.
2010-01-20	El sector financiero se vio fuertemente afectado por las pérdidas de los grandes bancos comerciales como #WellsFargo y #BAC
2010-01-21	The persistent #XSS hole I found in #WellsFargo.com http://goo.gl/fb/abcd #security
2010-01-21	What's your digital age? Take the quiz and find out! https://labs.wellsfargo.com/#survey (cl) #wellsfargo
2010-01-21	RT @tharris #wellsfargo customers still cnt make deposits @ #wachovia branches. ths corporate mergers benefit only themselves not customers.
2010-01-21	Find out how your actual age compares to your digital age w/ Wells Fargo's Digital Age Quiz: https://labs.wellsfargo.com/#survey #wellsfargo
2010-01-21	RT @RSSMicro: Wells Fargo earns $394M, says confidence growing that worst of credit downturn is over http://bit.ly/57SfNO #wellsfargo
2010-01-22	My Mom Just said for Her and Him to Transfer to WaMu! Lma0! I Said NOOO #WellsFargo! aaahahahaha
2010-01-22	@ThisIsKoolaid I Know! Im Trying to Convince Him to Transfer to #WellsFargo and for Mikie to Have Another Party! LoL
2010-01-22	Thanks #WellsFargo
2010-01-22	Even though I closed all of my accounts, #WellsFargo is continuing to send me email alerts. A couple a day for the past week. Grrrrrrr
2010-01-22	#WellsFargo Short Pays? Here are the answers: http://ow.ly/T8tY
2010-01-22	Fuck Bank of America! #WellsFargo Baby!
2010-01-22	Investors sue #WellsFargo execs over #tax shelters | Reuters: http://bit.ly/4tfGQM via @addthis #banks
2010-01-23	@PaulTTran just left #usbank due to bad service now with #WellsFargo
2010-01-23	@YvonneArnoldCRS What'd #usbank do (or NOT do) to you? I do my biz banking w/ #wellsfargo
2010-01-23	Where I do my personal banking. Where do you do it? #POLL (@ Chase Bank) http://4sq.com/5mYPz6
2010-01-23	So Its Between #CHASE & #WELLSFARGO! for My Parents
2010-01-23	But I Love #WellsFargo! They Treat Me Nice! =)
2010-01-23	@harrdnock u and @ktondeck have chase..idk y ya'llmoney didn't post cuz I def gor mines beech! #wellsfargo
2010-01-24	#ZonaZoo is owning #WellsFargo Arena! #BearDown
2010-01-25	How to negotiate a reduced payoff to #WellsFargo (short sale): http://ow.ly/TC1t
2010-01-25	#shoutout to people who had poo ass Chase finally gettn dey OP's. *coughs* @ktondeck lol #Wellsfargo
2010-01-26	I was able to still have a great sales day and found out that my branch is not closing due to the #WellsFargo & #Wachovia merger
2010-01-26	may #death come unto #WELLSFARGO. don't send me emails talking bout build my savings. i hate y'all. overdraft kings&queens of america. 
2010-01-26	#Buffini and #WellsFargo Thrive Webinar today was uplifting and positive! Thx!
2010-01-27	Um, #wellsfargo? I would like my money back please. You suck. I would rather be hung by my toenails than to finance through you again.
2010-01-27	Seriously #WellsFargo, leave me alone! I haven't been able to get an ID For the past year, what makes you think I can Suddenly get one now!?
2010-01-27	How many people had #WellsFargo raise their interest rate on the Credit Card 3%?
2010-01-28	#WellsFargo Short Pays? Here are the answers: http://ow.ly/T8tY
2010-01-28	http://bit.ly/aLiUcY and i already disliked #wellsfargo
2010-01-29	#WellsFargo SUCKS so much. I am moving my acct elsewhere ASAP
2010-01-29	#wellsfargo customer service people are so nice. Wow. That's a first.
2010-01-31	RT @gawker Wells Fargo's Awesome Refusal to Waive Haiti Donation Fees: Goalposts of Greed Moved Back http://bit.ly/da8Wbw #greed #wellsfargo
2010-01-31	Wells Fargo's Refusal 2 Waive Haiti Donation Fees: http://gawker.com/5460500/ #greed #wellsfargo (via @gawker)
2010-01-31	RT @gawker: Wells Fargo's Awesome Refusal to Waive Haiti Donation Fees: Goalposts of Greed Moved Back http://bit.ly/da8Wbw #wellsfargo
2010-01-31	Wells Fargo's Awesome Refusal to Waive Haiti Donation Fees: Goalposts of Greed Moved Back http://gawker.com/5460500/ #greed #wellsfargo
2010-01-31	RT @gawker: Wells Fargo's Awesome Refusal to Waive Haiti Donation Fees: http://gawker.com/5460500/ #greed #wellsfargo <-- #dickmove
2010-01-31	Fuckin Sad RT Wells Fargo's Refusal to Waive Haiti Donation Fees: Goalposts of Greed Moved Back http://gawker.com/5460500 #greed #wellsfargo
2010-01-31	I suppose the shaming should begin: "Wells Fargo's Awesome Refusal to Waive Haiti Donation Fees" http://gawker.com/5460500/ #wellsfargo
2010-01-31	#epicfail #wellsfargo http://files.myopera.com/Chas4/albums/540739/wells%20fargo%20epic%20fail.png Is 4 > 10.1? Wells Fargo says so...
2010-01-31	You've got to be kidding me! RT @gawker: #WellsFargo Awesome Refusal to Waive Haiti Donation Fees... http://bit.ly/ahP4gr #greed
2010-02-01	R u a #Wachovia or #WellsFargo customer who has made a donation to help #Haiti? Listen up: http://bit.ly/cof9KJ & http://ow.ly/12rRD #p2
2010-02-01	RT @singlepayer: R u a #Wachovia or #WellsFargo customer who has made a donation to help #Haiti? Listen up: http://bit.ly/cof9KJ &...
2010-02-01	Wah, #WellsFargo may become the largest bank in the US if it's right about T Bills' rate increase... Time to get out of #JPM, #Citi & #BofA
2010-02-01	#wellsfargo #toobigtofail Breaking News: National 4-prong gameplan against Wells Fargo & Wachovia Dealer Services 2 be launched Monday p.m.
2010-02-01	YUP @CapeRN2132 Is anyone else out there having a Wells Fargo Loan Modification NIGHTMARE like us? #wellsfargo
2010-02-01	#WellsFargo to #Haiti - "we don't give a damn"--> Refusal 2 Waive #Haiti Donation Fees. http://bit.ly/cof9KJ #p2 (via @cyclingjs)
2010-02-03	Have you experienced a #loanmodification #loanmod w/ #WellsFargo and had it go bad? Share with us! http://bit.ly/bd6FMl
2010-02-03	We're getting an invalid certificate from #WellsFargo! Seems they've got a name mis-match! http://twitpic.com/115k8y
2010-02-03	Congratulations to #wellsfargo bank for officially securing top spot in shitty banks for #entrepreneurs (20 years and tata to you)
2010-02-03	RT @LasVegasPaco: Shame on #WellsFargo Bank a resident at East LV Center has been forclosed & as been given three days to move. No loan mod
2010-02-03	How to negotiate a reduced payoff to #WellsFargo (short sale): http://ow.ly/TC1t
2010-02-03	RT @EdEntrepreneur: How many people had #WellsFargo raise their interest rate on the Credit Card 3%?--How about other CC companies?
2010-02-03	@karbassi Other than that, I don't know. I'm with #wellsfargo as well. I'm look for a better bank. But that's easier said of course.
2010-02-03	Thank you #wellsfargo for not holding my deposits. That drug deal today went quite well because of it ;) lolz.
2010-02-03	Shouldn't been an issue to begin with - RT @Ask_WellsFargo: Help #Haiti today. #WellsFargo will waive transaction fees. #redcross
2010-02-03	Why is hold music always way louder then it needs to be? Let's bring it down a notch #wellsfargo
2010-02-03	Huffpost - Facebook Page Pressures #WellsFargo to Waive Fees for Haiti -- http://bit.ly/cRLvKT
2010-02-03	@thetinypixel I hate WF, any suggestions for a better bank?
2010-02-03	@Ask_WellsFargo Well, didn't do anything. #WellsFargo I will be launching a campaign shortly that maps out why #entrepreneur should avoid WF
2010-02-03	@cintiohio We do appreciate ur feedback and will share it appropriately ^SS
2010-02-03	Facebook Page Pressures Wells Fargo to Waive Fees for #Haiti http://bit.ly/bOHiBZ @Ask_WellsFargo #WellsFargo #moneytransfer
2010-02-03	Dear #WellsFargo, a single payment w/14.95% interest on $10000 is not less than payments of 10.5% on $3000 & 9.75% on $7000 #dothemath #lame
2010-02-03	RT @Winterthur: #Facebook Page Pressures #WellsFargo to Waive Fees for #Haiti: http://bit.ly/boHHtj #HelpHaiti
2010-02-04	RT @cintiohio: Aligning your customer service with your brand is the best way to build a solid relationship. http://ow.ly/1396V #wellsfargo
2010-02-04	#wachovia is starting to piss me off, their way of handling the transactions is messed up since, they merged with #wellsfargo so pissed !!!
2010-02-04	@bonita_bre Absolutely hates #wellsfargo ! -- Please feel free to share http://bit.ly/bd6FMl
2010-02-04	#suck it #wellsfargo #chegg #verizon
2010-02-05	@JoshuaFrankel Check bounced. Each points finger at other. Why do I have to pay a fee? All I did was deposit it. #wellsfargo
2010-02-05	#WellsFargo Home Loan Defaults—Would More Permanent Mortgage Modifications Help? http://bit.ly/cD7Gx8 #loanmodification #loanmod
2010-02-05	hahaha, Palm app purchases show up as "Lodging" on my #WellsFargo Spending Report.
2010-02-05	#WellsFargo Loan Modification Approval - Takes A Couple Years?!?! http://bit.ly/bFCvzV
2010-02-05	Just Sent a Short Sale package off to #WellsFargo-to save homeowner from certain foreclosure in WMASS-in Trouble come to CEA to get answers!
2010-02-05	RT @mkvamme: #WellsFargo needs a note from my boss to reverse overdraft fees that are THEIR fault? What is this... high school?
2010-02-05	@toptomato sounds like you have #bankofamerica. I'd be less angry if they just called "transaction fees" "shakedown money"
2010-02-05	#WellsFargo 1st to offer text banking to all its customers http://bit.ly/d3pCgT
2010-02-06	Goal this week. Move my $$$ from #wellsfargo to a local bank
2010-02-06	Report: #Starbucks, #WellsFargo Surge in #Customer #Loyalty http://tinyurl.com/yh8n6vj via @BrandweekDotCom
2010-02-08	#Wellsfargo just refused to deposit one of my checks! Major #FAIL !!
2010-02-08	THX I think it is a great idea RT @cintiohio: RT @MulberryMary: Goal this week. Move my $$$ from #wellsfargo to a local bank @ask_wellsfargo
2010-02-08	Getting ready for another wonderful week at #WellsFargo!
2010-02-09	#Wachovia needs an iPhone app, WTF is up #WellsFargo.
2010-02-09	Congrats #WellsFargo...only 40 percent of your customers say they believe you're doing what is best 4 them. Take a bow! #bank #creditunion
2010-02-09	Congrats #WellsFargo...only 40% of customers say they believe you're doing what's best 4 them. http://tinyurl.com/ycetxru (via @cu_insider)
2010-02-09	#Infusionsoft & #Wellsfargo have screwed us too long! What Business Scrugged Ya! For X-Mass/09 => http://businessend-of-x-mass.blogspot.com
2010-02-10	@readtoday So apparently recession loans, at least from #WellsFargo, only meant to help those unaffected by recession. ! Nice, huh?
2010-02-10	@readtoday I couldn't get an affordable load from #WellsFargo either, despite perfect record and reasonable debt load. Reason? (cont'd)
2010-02-10	@readtoday (cont'd) #WellsFargo says if you've had an income change (ie hrs reduction, even small), you don't qualify for reduced payments.
2010-02-10	RT @LoneStarDiary: After 25 yrs, I've closed Wells Fargo account. They ask Sheriff Joe to leave so I will do the same! #wellsfargo #teaparty
2010-02-11	@Kphamsmiles How about you? Tell me about your day! I'm all ear waxes! #BFF
2010-02-11	@PaulTTran just worked on the website :) & oh i got hustled into opening a checking account w/ #wellsfargo bc #BofA is mean :(
2010-02-11	Says pull your cash out of banks. Last week I pulled my 2 cents out of #wellsfargo in thanks for helping me when I needed help most
