2013-01-01	High five all the #Chipotle employees at the store on Orchard in Aurora. They just dealt with a rude/picky customer like champs.
2013-01-01	My job is the only place where you can twerk, mob, wine, eat for free, grab booty, and blaze on break. #chipotle
2013-01-01	How am I not 400 pounds #chipotle
2013-01-01	Last #chipotle burrito of 2012! I swear im guna count in 2013..
2013-01-01	I'm bout to do work on this #Chipotle burrito.
2013-01-01	Final #Chipotle lunch of 2012... #ChangesComing @ Chipotle Mexican Grill http://instagr.am/p/T6FCRPEsx5/
2013-01-01	Lunch time from work! #chipotle #salad #coach #gmall #meal ty Jhordan @ Coach Outlet http://instagr.am/p/T4Y0jehXIM/
2013-01-01	Hunting and gathering. Tonight's yield: #chipotle
2013-01-01	#TweetLikeAProsperGirl So are you gonna pick me up?? #seriously #textme #chipotle #starbucks
2013-01-01	The kid in his natural habitat. #chipotle danny_santos http://instagr.am/p/T6u7AfOIbU/
2013-01-01	#TweetLikeAProsperGirl You've CHANGED #GOAWAY #TEXTME #STARBUCKS #chipotle
2013-01-01	#TweetLikeAProsperGirl OMG I'm so over guys and my period! #chipotle #starbucks #tacobell #TextMe
2013-01-01	Last meal of 2012 #chipotle
2013-01-01	Where tf is @Hugoslaviaa! #textmeback #sleepy #Mexican #chipotle lol
2013-01-01	If this #Chipotle ain't good.... I will be forced to retire! They been 0/5 last 2 months.. Smh! http://4sq.com/VU0K3T
2013-01-01	"@FlipsHaair: Idk why I got a burrito, I have no clue how to eat this #Chipotle" Wit A Fork Maybe?
2013-01-01	First time visiting a restaurateur #chipotle. If they can do it, I'm positive #huds @ Chipotle Mexican Grill http://instagr.am/p/T633vdvle4/
2013-01-01	“@tiffanyhomie: Lol soooo cute RT @itsADOLLA: Even little babies love #chipotle http://instagr.am/p/T4UqYHkQ6Z/” he's going the fuck innnnn
2013-01-01	I wish #chipotle was open a nigga would be in line right now!!!
2013-01-01	#TweetLikeAProsperGirl ohmygosh jace vines. #textme #callme #chipotle #starbucks
2013-01-01	We're a bunch of #fatties cali_h1tman mmadrid393 #chipotle http://instagr.am/p/T4U8L5tGhN/
