2016-12-31	@Google wil open a #cloud infrastructure region in São Paulo.Is the competition getting more fierce?https://goo.gl/r9Fn6I #Amazon vs #MSFT
2016-12-31	Exclusive: Nokia Launches OZO Player SDK, a Cross-platform Video Playback Engine for VR Apps http://dlvr.it/N0qk8H #nokia #msft #lumia
2016-12-31	Office is out! http://ln.is/paper.li/teachermari/MgdSa… #mieexpert #msft #edtech
2016-12-31	#eStocks #performance #chart: #AMZN v #NFLX v #MSFT v #AAPL v #FB v #GOOG v #TWTR. http://bit.ly/2hehxlY #1ab #Facebook #Amazon #Netflix
2016-12-31	Nokia to announce up to five new Android smartphones in 2017 http://dlvr.it/N0Zpnj #nokia #msft #lumia
2016-12-31	Be a part of the #Microsoft Innovative Educator Pre-Conf event. Register now! #FETC #MSFT #MIE #EdTech http://ow.ly/lTxQ307vt8x
2016-12-31	G+: #msft #boot #vhd (booting Windows from a VHD) https://goo.gl/znfjwd
2016-12-31	Counting down our most popular 2016 blogs: #MSFT & @OPCFoundation: New open platform support for #manufacturers http://po.st/59aJnL
2016-12-31	Nokia Corp (NYSE:NOK) Phones Made By HMD Global Get Chinese Certification http://dlvr.it/N0Zpnb #nokia #msft #lumia
2016-12-31	City residents identify that they are looking for more communication around city services in a recent study by #MSFT http://soc.fm/W5fbTLjf
2016-12-31	Nokia TA-1000: A Third Possible Phone Passes 3C Certification http://dlvr.it/N0qk37 #nokia #msft #lumia
2016-12-31	My blog: "6 Reasons Microsoft's #LinkedIn Acquisition is Different" http://blogs.infostrat.com/2016/06/6-reasons-microsofts-linkedin.html… #microsoftlinkedin #msft
2016-12-31	.@Hosting_Advice explores how #MSFT #Azure changes how teams build & deploy modern #apps. Read more: http://soc.fm/kXUMwSZF
2016-12-31	Struggling to keep your #Microsoft software spend to a minimum? Benefit your budget with #SAM tips from Snow #MSFT http://ow.ly/ozTw307uIE2
2016-12-31	@JohnMetta At first #FB account only for OAuth(2) server on FB (and #GOOG, #MSFT, ...). Now: no job like that and FB groups good for me.
2016-12-31	.@PConfidential: @Microsoft Corporation: Why #MSFT #Stock Is Breaking New #Highs https://goo.gl/LouZUD
2016-12-31	Nokia Android Phones, Surface Phone, Creators Update: What 2017 has in store? http://dlvr.it/N0qjt7 #nokia #msft #lumia
2016-12-31	Is Nokia Corporation (NYSE:NOK), a large market cap stock a smart buy? http://dlvr.it/N0ZpnR #nokia #msft #lumia
2016-12-31	@Streago secures global key #3Dprinting #patent for secure #Cloud #Manufacturing in #AdditiveManufacturing. We are in #MSFT Cloud
2016-12-31	.@PConfidential: @Microsoft Corporation: Why #MSFT #Stock Is Breaking New #Highs
2016-12-31	RT @SQLServer: .@Gartner_inc has positioned #MSFT as a Leader for Operational #DBMS. Read: http://msft.it/60168Hjfg https://pic.twitter.com/2QDyiEPjSd
2016-12-31	Join the #Minecraft: Education Edition Pre-Conference Event! Register now for this pre-conf event. #FETC #BYOD #MSFT http://ow.ly/j8yw307vt8l
2016-12-31	msftmfg: Counting down our most popular 2016 blogs: #MSFT & OPCFoundation: New open platform support for #manufact… https://twitter.com/i/web/status/815317518390849536…
2017-01-01	Office is out! http://ln.is/paper.li/teachermari/c1EYi… #mieexpert #msft #edtech
2017-01-01	Apple, Nokia spat over patents gets uglier http://dlvr.it/N1784P #nokia #msft #lumia
2017-01-01	So excited to open Outlook and find this email! Thanks so much @MVPAward - here's to a great 2017 with #MSFT #Office365! #MVPBuzz
2017-01-01	.BButlerNWW of networkworld sat down with #Azure CVP Jason Zander to discuss the future of #MSFT #Cloud strategy: http://soc.fm/qHzzbQkP …
2017-01-01	.@BButlerNWW of @networkworld sat down with #Azure CVP Jason Zander to discuss the future of #MSFT #Cloud strategy: http://soc.fm/qHzzbQkP
2017-01-01	Let's start the countdown: 10 8 7 Vista XP 2000 98 95 3.11 2.0 1.0 HAPPY NEW YEAR!!! #newyear #microsoft #msft #countdown #2017
2017-01-01	I am v-grateful to #MSFT for my 7th year of being an MVP. So excited to be a part of all the community goodness in 2017 ! #mvpbuzz
2017-01-01	Struggling to keep your #Microsoft software spend to a minimum? Benefit your budget with #SAM tips from Snow #MSFT http://ow.ly/vWkM307uO1a
2017-01-01	WhatsApp BLOCK - messaging app WILL stop working on these smartphones from TODAY http://dlvr.it/N177yH #nokia #msft #lumia
2017-01-01	I am honored to be reawarded as #Office365 MVP for the 6th year. Thank you, #MSFT #MVPAward #mvpbuzz
2017-01-01	@MicrosoftAU - any updated timing on the release of the #cortana iOS app in Australia? #cortana #iOS #msft
2017-01-01	Subject Nokia N900 sound driver and ECI GPIOs http://dlvr.it/N1786X #nokia #msft #lumia
2017-01-01	Advance your own professional development! Register now for this Pre-Conference event. #FETC #EdTech #MSFT http://ow.ly/QW5M307vt8I
2017-01-01	2016 saw the end of @BlackBerry's device production. Guess the tech world can breathe a sigh of relief, the duopoly continues. Enter #MSFT
